,Features.Entropy.Mean,Features.Entropy.StandardDeviation,Features.Entropy.Skew,Features.Entropy.Kurtosis,Features.MutualInformation.Mean,Features.MutualInformation.StandardDeviation,Features.MutualInformation.Skew,Features.MutualInformation.Kurtosis,FeaturesLabels.MutualInformation.Mean,FeaturesLabels.MutualInformation.StandardDeviation,FeaturesLabels.MutualInformation.Skew,FeaturesLabels.MutualInformation.Kurtosis,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,Features.SpearmanCorrelation.Skew,Features.SpearmanCorrelation.Kurtosis,Features.Mean.Mean,Features.Mean.StandardDeviation,Features.Mean.Skew,Features.Mean.Kurtosis,Features.StandardDeviation.Mean,Features.StandardDeviation.StandardDeviation,Features.StandardDeviation.Skew,Features.StandardDeviation.Kurtosis,Features.Skew.Mean,Features.Skew.StandardDeviation,Features.Skew.Skew,Features.Skew.Kurtosis,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Features.Kurtosis.Skew,Features.Kurtosis.Kurtosis,Number of Examples,Number of Features,Number of Classes,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Skew,FeaturesLabels.SpearmanCorrelation.Kurtosis,n_estimators,pruning_method,pruning_cp,ds,Algorithm
2490,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,-1,0.75,0,1
2491,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,1,0.75,0,1
2492,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,-1,0.25,1,1
2493,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,0,0.0,1,1
2494,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,1,0.25,1,1
2495,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,-1,0.5,1,1
2496,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,1,0.5,1,1
2497,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,-1,0.75,1,1
2498,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,100,1,0.75,1,1
2499,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.25,-1,1
2500,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,0,0.0,-1,1
2501,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.25,-1,1
2502,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.5,-1,1
2503,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.5,-1,1
2504,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.75,-1,1
2505,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.75,-1,1
2506,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.25,0,1
2507,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,0,0.0,0,1
2508,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.25,0,1
2509,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.5,0,1
2510,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.5,0,1
2511,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.75,0,1
2512,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.75,0,1
2513,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.25,1,1
2514,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,0,0.0,1,1
2515,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.25,1,1
2516,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.5,1,1
2517,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.5,1,1
2518,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,-1,0.75,1,1
2519,,,,,,,,,,,,,0.010289962333780179,0.13345845217166938,1.671401956088578,5.411699305057001,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,1484,9,10,,,,,200,1,0.75,1,1
2520,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.25,-1,1
2521,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,0,0.0,-1,1
2522,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.25,-1,1
2523,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.5,-1,1
2524,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.5,-1,1
2525,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.75,-1,1
2526,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.75,-1,1
2527,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.25,0,1
2528,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,0,0.0,0,1
2529,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.25,0,1
2530,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.5,0,1
2531,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.5,0,1
2532,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.75,0,1
2533,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.75,0,1
2534,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.25,1,1
2535,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,0,0.0,1,1
2536,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.25,1,1
2537,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.5,1,1
2538,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.5,1,1
2539,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,-1,0.75,1,1
2540,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,50,1,0.75,1,1
2541,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.25,-1,1
2542,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,0,0.0,-1,1
2543,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.25,-1,1
2544,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.5,-1,1
2545,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.5,-1,1
2546,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.75,-1,1
2547,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.75,-1,1
2548,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.25,0,1
2549,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,0,0.0,0,1
2550,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.25,0,1
2551,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.5,0,1
2552,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.5,0,1
2553,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.75,0,1
2554,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.75,0,1
2555,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.25,1,1
2556,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,0,0.0,1,1
2557,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.25,1,1
2558,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.5,1,1
2559,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.5,1,1
2560,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,-1,0.75,1,1
2561,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,100,1,0.75,1,1
2562,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.25,-1,1
2563,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,0,0.0,-1,1
2564,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.25,-1,1
2565,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.5,-1,1
2566,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.5,-1,1
2567,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.75,-1,1
2568,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.75,-1,1
2569,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.25,0,1
2570,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,0,0.0,0,1
2571,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.25,0,1
2572,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.5,0,1
2573,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.5,0,1
2574,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.75,0,1
2575,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.75,0,1
2576,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.25,1,1
2577,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,0,0.0,1,1
2578,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.25,1,1
2579,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.5,1,1
2580,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,1,0.5,1,1
2581,,,,,,,,,,,,,0.5265809684314869,0.31882024511544244,-0.2814033396208017,-1.3442867261990346,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-3.0,6430,37,6,,,,,200,-1,0.75,1,1
